,check_number,session_start,sex,row_number,liters_drunk,drink,label,age_0,age_18,age_50,morning,day,evening
1458,3688,2021-10-20 14:00:00,Не указан,12.0,3,0,1,1,0,0,0,1,0
1459,88,2021-10-20 21:00:00,-,6.0,1,1,1,0,0,1,0,0,1
1460,1245,2021-10-20 21:00:00,ж,48.0,3,0,1,0,0,1,0,0,1
1461,8601,2021-10-20 06:00:00,Не указан,87.0,5,0,0,0,0,1,1,0,0
1462,7115,2021-10-20 07:30:00,ж,88.0,3,0,0,1,0,0,1,0,0
1463,4957,2021-10-20 22:15:00,Ж,86.0,0,1,1,0,0,1,0,0,1
1464,5901,2021-10-20 14:15:00,-,,1,0,0,0,0,1,0,1,0
1465,9893,2021-10-20 07:30:00,-,62.0,2,1,0,0,1,0,1,0,0
1466,5543,2021-10-20 21:00:00,м,8.0,4,0,1,0,0,1,0,0,1
1467,9583,2021-10-20 08:42:00,M,89.0,0,0,0,0,1,0,1,0,0
1468,4404,2021-10-20 23:42:00,-,67.0,5,1,1,0,1,0,0,0,1
1469,9648,2021-10-20 22:30:00,м,75.0,3,0,1,0,1,0,0,0,1
1470,1705,2021-10-20 15:34:00,м,21.0,1,1,1,0,0,1,0,1,0
1471,7246,2021-10-20 15:30:00,M,62.0,86678179,0,1,0,0,1,0,1,0
1472,8686,2021-10-20 08:42:00,Не указан,10.0,1,1,0,0,0,1,1,0,0
1473,2203,2021-10-20 08:42:00,Не указан,0.0,2,1,0,0,0,1,1,0,0
1474,1524,2021-10-20 06:15:00,-,67.0,3,1,0,0,1,0,1,0,0
1475,2692,2021-10-20 06:00:00,м,42.0,2,0,0,0,1,0,1,0,0
1476,543,2021-10-20 06:00:00,ж,16.0,4,0,0,0,0,1,1,0,0
1477,5193,2021-10-20 15:34:00,ж,15.0,5,1,1,0,0,1,0,1,0
1478,910,2021-10-20 22:30:00,-,78.0,4,0,1,0,1,0,0,0,1
1479,6658,2021-10-20 06:00:00,ж,61.0,0,0,0,0,1,0,1,0,0
1480,2609,2021-10-20 15:30:00,-,98.0,5,0,1,1,0,0,0,1,0
1481,9967,2021-10-20 23:42:00,м,21.0,4,1,1,0,1,0,0,0,1
1482,1398,2021-10-20 06:15:00,ж,7.0,0,1,0,0,1,0,1,0,0
1483,2552,2021-10-20 14:00:00,м,2.0,2,1,1,0,1,0,0,1,0
1484,6973,2021-10-20 15:30:00,M,90.0,5,0,0,0,0,1,0,1,0
1485,821,2021-10-20 15:30:00,Не указан,20.0,0,0,1,0,0,1,0,1,0
1486,2832,2021-10-20 06:15:00,Ж,70.0,2,1,0,0,0,1,1,0,0
1487,6511,2021-10-20 15:00:00,Ж,38.0,2,1,1,0,0,1,0,1,0
1488,3758,2021-10-20 23:42:00,M,84.0,4,1,1,0,1,0,0,0,1
1489,8635,2021-10-20 23:42:00,M,80.0,2,1,1,0,0,1,0,0,1
1490,307,2021-10-20 14:15:00,-,100.0,1,1,0,0,1,0,0,1,0
1491,7954,2021-10-20 22:30:00,Ж,56.0,0,1,1,0,1,0,0,0,1
1492,970,2021-10-20 21:00:00,Не указан,24.0,5,1,1,0,0,1,0,0,1
1493,5423,2021-10-20 22:30:00,Ж,47.0,5,0,1,0,1,0,0,0,1
1494,8691,2021-10-20 15:30:00,ж,92.0,2,0,1,1,0,0,0,1,0
1495,4701,2021-10-20 07:30:00,ж,88.0,3,1,0,0,1,0,1,0,0
1496,648,2021-10-20 15:34:00,-,10.0,2,0,1,0,1,0,0,1,0
1497,2700,2021-10-20 21:00:00,Не указан,86.0,4,0,1,0,1,0,0,0,1
1498,3659,2021-10-20 07:30:00,м,62.0,4,0,0,0,1,0,1,0,0
1499,3205,2021-10-20 06:15:00,-,98.0,0,0,0,0,0,1,1,0,0
1500,869,2021-10-20 21:00:00,м,24.0,4,1,1,0,0,1,0,0,1
1501,3749,2021-10-20 07:30:00,M,22.0,1,0,0,0,1,0,1,0,0
1502,5258,2021-10-20 07:30:00,-,84.0,4,0,0,1,0,0,1,0,0
1503,3889,2021-10-20 06:15:00,M,60.0,5,0,0,0,0,1,1,0,0
1504,8100,2021-10-20 07:00:00,м,22.0,4,0,0,1,0,0,1,0,0
1505,6094,2021-10-20 22:30:00,Ж,5.0,4,0,1,0,1,0,0,0,1
1506,7432,2021-10-20 22:30:00,Не указан,14.0,0,1,1,0,0,1,0,0,1
1507,7756,2021-10-20 08:42:00,M,85.0,0,0,0,0,0,1,1,0,0
1508,3032,2021-10-20 15:00:00,Не указан,5.0,1,0,1,0,0,1,0,1,0
1509,4271,2021-10-20 21:00:00,-,25.0,1,0,1,1,0,0,0,0,1
1510,6293,2021-10-20 23:42:00,Не указан,82.0,5,0,1,0,0,1,0,0,1
1511,3020,2021-10-20 08:42:00,-,76.0,3,0,0,0,1,0,1,0,0
1512,5339,2021-10-20 08:42:00,-,65.0,0,1,0,0,1,0,1,0,0
1513,9110,2021-10-20 06:00:00,м,24.0,4,1,0,0,0,1,1,0,0
1514,3499,2021-10-20 06:15:00,м,78.0,5,0,0,0,0,1,1,0,0
1515,297,2021-10-20 06:15:00,-,12.0,4,1,1,0,1,0,1,0,0
1516,9919,2021-10-20 15:00:00,ж,16.0,5,1,1,0,0,1,0,1,0
1517,4730,2021-10-20 07:30:00,M,90.0,4,1,0,0,0,1,1,0,0
1518,9241,2021-10-20 15:34:00,ж,78.0,10024409,1,0,0,0,1,0,1,0
1519,3292,2021-10-20 15:34:00,M,87.0,1,1,1,0,1,0,0,1,0
1520,9124,2021-10-20 14:15:00,Не указан,80.0,3,1,1,0,1,0,0,1,0
1521,3185,2021-10-20 21:00:00,ж,65.0,2,1,1,0,1,0,0,0,1
1522,9595,2021-10-20 22:30:00,ж,94.0,5,1,1,0,1,0,0,0,1
1523,8144,2021-10-20 23:42:00,Не указан,74.0,2,0,1,0,0,1,0,0,1
1524,5957,2021-10-20 06:00:00,м,74.0,5,0,0,0,1,0,1,0,0
1525,6344,2021-10-20 06:00:00,Не указан,84.0,1,1,0,0,0,1,1,0,0
1526,7859,2021-10-20 07:30:00,ж,80.0,0,0,0,1,0,0,1,0,0
1527,5060,2021-10-20 23:42:00,-,100.0,2,0,1,0,0,1,0,0,1
1528,1194,2021-10-20 15:00:00,-,17.0,2,1,1,0,0,1,0,1,0
1529,7930,2021-10-20 15:30:00,ж,76.0,0,1,0,0,0,1,0,1,0
1530,977,2021-10-20 14:00:00,м,83.0,5,0,1,0,1,0,0,1,0
1531,4060,2021-10-20 22:30:00,м,45.0,4,0,1,0,1,0,0,0,1
1532,230,2021-10-20 23:42:00,-,14.0,5,0,1,0,1,0,0,0,1
1533,3818,2021-10-20 08:42:00,Не указан,15.0,-4,0,0,1,0,0,1,0,0
1534,8838,2021-10-20 15:34:00,M,71.0,-4,0,1,0,0,1,0,1,0
1535,8971,2021-10-20 23:42:00,Не указан,47.0,3,1,1,0,1,0,0,0,1
1536,6513,2021-10-20 07:00:00,Не указан,44.0,2,1,0,0,0,1,1,0,0
1537,2696,2021-10-20 15:34:00,M,62.0,0,0,1,0,1,0,0,1,0
1538,8961,2021-10-20 15:34:00,-,2.0,0,0,1,0,0,1,0,1,0
1539,4412,2021-10-20 21:00:00,м,88.0,3,0,1,0,1,0,0,0,1
1540,3477,2021-10-20 21:00:00,м,21.0,4,0,1,1,0,0,0,0,1
1541,674,2021-10-20 23:42:00,м,17.0,4,1,1,0,1,0,0,0,1
1542,167,2021-10-20 15:00:00,м,88.0,1,0,1,0,0,1,0,1,0
1543,2215,2021-10-20 15:34:00,ж,58.0,4,0,0,0,1,0,0,1,0
1544,9825,2021-10-20 15:30:00,ж,63.0,3,1,1,0,1,0,0,1,0
1545,8289,2021-10-20 23:42:00,-,23.0,2,1,1,0,0,1,0,0,1
1546,4445,2021-10-20 14:00:00,Не указан,85.0,5,1,0,0,0,1,0,1,0
1547,3460,2021-10-20 14:15:00,ж,36.0,0,0,0,0,0,1,0,1,0
1548,3345,2021-10-20 14:15:00,Не указан,90.0,3,0,0,0,0,1,0,1,0
1549,9970,2021-10-20 23:42:00,Ж,27.0,4,0,1,0,0,1,0,0,1
1550,5311,2021-10-20 07:30:00,-,39.0,3,0,0,0,1,0,1,0,0
1551,5125,2021-10-20 14:15:00,ж,46.0,2,0,0,0,1,0,0,1,0
1552,679,2021-10-20 21:00:00,Ж,30.0,5,1,1,0,1,0,0,0,1
1553,360,2021-10-20 21:00:00,-,98.0,1,1,1,0,0,1,0,0,1
1554,5373,2021-10-20 14:00:00,Ж,97.0,3,1,0,0,0,1,0,1,0
1555,9671,2021-10-20 15:30:00,M,28.0,5,1,1,0,1,0,0,1,0
1556,764,2021-10-20 15:00:00,-,84.0,4,1,1,0,1,0,0,1,0
1557,2766,2021-10-20 14:00:00,Ж,93.0,0,1,0,0,1,0,0,1,0
1558,7572,2021-10-20 14:00:00,м,9.0,99677797,1,0,0,0,1,0,1,0
1559,6690,2021-10-20 06:00:00,ж,73.0,0,1,0,0,0,1,1,0,0
1560,7925,2021-10-20 15:34:00,ж,65.0,2,0,1,1,0,0,0,1,0
1561,2305,2021-10-20 15:00:00,-,72.0,3,0,0,0,0,1,0,1,0
1562,5948,2021-10-20 21:00:00,ж,57.0,5,1,1,0,1,0,0,0,1
1563,6964,2021-10-20 21:00:00,ж,79.0,2,0,1,0,1,0,0,0,1
1564,8446,2021-10-20 22:15:00,м,28.0,4,0,1,0,1,0,0,0,1
1565,4327,2021-10-20 06:00:00,-,83.0,5,0,1,1,0,0,1,0,0
1566,4130,2021-10-20 14:00:00,M,9.0,2,1,1,0,1,0,0,1,0
1567,484,2021-10-20 15:34:00,ж,26.0,1,0,0,0,0,1,0,1,0
1568,3863,2021-10-20 14:00:00,Не указан,88.0,5,0,0,0,0,1,0,1,0
1569,7690,2021-10-20 22:30:00,ж,16.0,-4,0,1,0,1,0,0,0,1
1570,4196,2021-10-20 15:00:00,M,10.0,4,0,1,0,0,1,0,1,0
1571,9719,2021-10-20 14:15:00,-,53.0,5,1,1,0,1,0,0,1,0
1572,6182,2021-10-20 14:00:00,ж,15.0,2,0,0,0,1,0,0,1,0
1573,3024,2021-10-20 14:15:00,M,99.0,4,1,0,0,0,1,0,1,0
1574,1957,2021-10-20 14:15:00,M,88.0,4,0,0,0,0,1,0,1,0
1575,5432,2021-10-20 21:00:00,M,,1,1,1,0,1,0,0,0,1
1576,1887,2021-10-20 21:00:00,Не указан,,3,0,1,1,0,0,0,0,1
1577,4172,2021-10-20 07:30:00,Ж,21.0,5,0,0,0,0,1,1,0,0
1578,2962,2021-10-20 21:00:00,Не указан,33.0,4,0,1,0,1,0,0,0,1
1579,8534,2021-10-20 22:15:00,Не указан,66.0,0,1,1,0,1,0,0,0,1
1580,3684,2021-10-20 07:00:00,ж,7.0,0,1,0,0,1,0,1,0,0
1581,8908,2021-10-20 21:00:00,Ж,61.0,0,0,1,0,1,0,0,0,1
1582,3575,2021-10-20 08:42:00,м,66.0,67871290,0,0,0,1,0,1,0,0
1583,6139,2021-10-20 07:00:00,M,44.0,1,0,0,0,0,1,1,0,0
1584,6012,2021-10-20 22:15:00,-,4.0,0,1,1,0,1,0,0,0,1
1585,2612,2021-10-20 14:15:00,Ж,13.0,1,0,0,0,0,1,0,1,0
1586,8639,2021-10-20 21:00:00,M,44.0,0,1,1,0,0,1,0,0,1
1587,8080,2021-10-20 14:15:00,Не указан,34.0,5,1,1,0,1,0,0,1,0
1588,6156,2021-10-20 21:00:00,м,15.0,2,1,1,0,0,1,0,0,1
1589,4550,2021-10-20 07:00:00,Ж,14.0,4,1,0,0,0,1,1,0,0
1590,5318,2021-10-20 06:15:00,-,62.0,2,0,0,0,0,1,1,0,0
1591,8055,2021-10-20 06:00:00,м,99.0,1,0,0,1,0,0,1,0,0
1592,2108,2021-10-20 08:42:00,M,2.0,5,0,0,0,1,0,1,0,0
1593,9020,2021-10-20 15:30:00,M,98.0,-2,0,1,0,0,1,0,1,0
1594,8250,2021-10-20 22:30:00,ж,65.0,2,1,1,0,1,0,0,0,1
1595,848,2021-10-20 08:42:00,Ж,11.0,5,1,0,0,0,1,1,0,0
1596,6864,2021-10-20 07:00:00,M,,0,0,0,0,0,1,1,0,0
1597,6418,2021-10-20 22:15:00,Не указан,55.0,1,0,1,0,0,1,0,0,1
1598,595,2021-10-20 15:00:00,M,42.0,2,1,1,0,0,1,0,1,0
1599,8081,2021-10-20 15:00:00,ж,78.0,2,0,1,0,1,0,0,1,0
1600,190,2021-10-20 08:42:00,м,15.0,-2,0,0,0,0,1,1,0,0
1601,515,2021-10-20 08:42:00,м,43.0,1,1,0,0,0,1,1,0,0
1602,9343,2021-10-20 21:00:00,M,95.0,0,1,1,0,1,0,0,0,1
1603,3526,2021-10-20 22:15:00,ж,23.0,2,1,1,0,1,0,0,0,1
1604,3482,2021-10-20 06:15:00,ж,,0,1,0,0,0,1,1,0,0
1605,9426,2021-10-20 23:42:00,-,16.0,3,0,1,0,0,1,0,0,1
1606,310,2021-10-20 15:30:00,Ж,71.0,4,1,1,0,0,1,0,1,0
1607,9000,2021-10-20 21:00:00,M,40.0,2,0,1,0,0,1,0,0,1
1608,8799,2021-10-20 23:42:00,M,49.0,4,1,1,0,1,0,0,0,1
1609,2570,2021-10-20 07:00:00,Не указан,56.0,3,0,0,1,0,0,1,0,0
1610,1834,2021-10-20 14:00:00,м,69.0,0,1,0,0,1,0,0,1,0
1611,7568,2021-10-20 07:00:00,ж,48.0,3,1,0,0,1,0,1,0,0
1612,5502,2021-10-20 21:00:00,-,15.0,4,0,1,0,1,0,0,0,1
1613,3207,2021-10-20 23:42:00,м,41.0,1,0,1,0,1,0,0,0,1
1614,1655,2021-10-20 06:15:00,M,29.0,1,0,0,1,0,0,1,0,0
1615,1380,2021-10-20 06:00:00,Не указан,23.0,3,0,0,0,1,0,1,0,0
1616,4793,2021-10-20 07:00:00,M,4.0,2,0,0,0,1,0,1,0,0
1617,7326,2021-10-20 14:00:00,Ж,13.0,4,1,1,0,1,0,0,1,0
1618,2120,2021-10-20 14:15:00,Ж,,-1,0,0,0,1,0,0,1,0
1619,4446,2021-10-20 07:30:00,M,94.0,2,1,0,0,1,0,1,0,0
1620,932,2021-10-20 14:00:00,-,29.0,-5,0,0,0,0,1,0,1,0
1621,241,2021-10-20 23:42:00,Не указан,32.0,5,0,1,0,0,1,0,0,1
1622,3776,2021-10-20 23:42:00,-,48.0,5,0,1,0,0,1,0,0,1
1623,9821,2021-10-20 14:15:00,Не указан,63.0,5,1,0,0,0,1,0,1,0
1624,9863,2021-10-20 07:00:00,-,3.0,0,1,0,0,1,0,1,0,0
1625,3022,2021-10-20 14:15:00,Не указан,67.0,0,1,0,0,0,1,0,1,0
1626,1093,2021-10-20 06:00:00,Не указан,36.0,5,1,1,0,1,0,1,0,0
1627,8482,2021-10-20 14:00:00,м,9.0,27322422,0,0,0,0,1,0,1,0
1628,3691,2021-10-20 07:30:00,Не указан,68.0,0,0,0,0,0,1,1,0,0
1629,9576,2021-10-20 15:30:00,M,3.0,1,1,1,0,0,1,0,1,0
1630,3692,2021-10-20 07:00:00,ж,34.0,3,1,0,0,0,1,1,0,0
1631,102,2021-10-20 14:15:00,-,76.0,81667581,1,1,0,1,0,0,1,0
1632,2053,2021-10-20 21:00:00,ж,41.0,0,0,1,0,0,1,0,0,1
1633,7484,2021-10-20 07:00:00,-,94.0,0,1,0,0,1,0,1,0,0
1634,9794,2021-10-20 15:34:00,M,45.0,1,0,1,1,0,0,0,1,0
1635,6077,2021-10-20 15:30:00,M,31.0,0,0,1,0,0,1,0,1,0
1636,4837,2021-10-20 06:15:00,-,30.0,3,1,0,0,1,0,1,0,0
1637,7661,2021-10-20 15:30:00,Ж,83.0,4,0,1,0,1,0,0,1,0
1638,8194,2021-10-20 15:34:00,м,25.0,1,0,1,0,1,0,0,1,0
1639,99,2021-10-20 06:15:00,M,64.0,2,0,0,1,0,0,1,0,0
1640,9852,2021-10-20 07:00:00,Ж,79.0,1,0,0,0,1,0,1,0,0
1641,7421,2021-10-20 22:30:00,Не указан,26.0,1,1,1,0,1,0,0,0,1
1642,5265,2021-10-20 06:15:00,м,84.0,-1,0,0,0,1,0,1,0,0
1643,2611,2021-10-20 07:00:00,Ж,76.0,84065753,0,0,0,1,0,1,0,0
1644,5583,2021-10-20 21:00:00,Не указан,74.0,4,0,1,0,0,1,0,0,1
1645,3428,2021-10-20 07:00:00,-,22.0,0,0,0,0,1,0,1,0,0
1646,5803,2021-10-20 15:30:00,Не указан,4.0,0,0,1,0,0,1,0,1,0
1647,9958,2021-10-20 21:00:00,Ж,20.0,0,0,1,0,1,0,0,0,1
1648,2,2021-10-20 14:00:00,ж,77.0,-3,1,1,0,1,0,0,1,0
1649,7778,2021-10-20 23:42:00,M,56.0,3619818,0,1,0,0,1,0,0,1
1650,9780,2021-10-20 14:00:00,ж,98.0,3,0,0,1,0,0,0,1,0
1651,1357,2021-10-20 15:34:00,ж,46.0,1,1,1,0,1,0,0,1,0
1652,2057,2021-10-20 14:15:00,ж,57.0,0,1,0,0,1,0,0,1,0
1653,5259,2021-10-20 06:15:00,-,95.0,2,0,0,0,0,1,1,0,0
1654,5724,2021-10-20 22:30:00,Не указан,44.0,-6,0,1,0,0,1,0,0,1
1655,3860,2021-10-20 22:30:00,-,88.0,3,1,1,0,0,1,0,0,1
1656,3667,2021-10-20 07:30:00,Ж,49.0,2,0,0,0,0,1,1,0,0
1657,4122,2021-10-20 06:15:00,Ж,35.0,5,0,0,0,0,1,1,0,0
1658,7348,2021-10-20 08:42:00,M,22.0,2,0,0,0,1,0,1,0,0
1659,4086,2021-10-20 07:00:00,ж,33.0,0,1,0,0,1,0,1,0,0
1660,7470,2021-10-20 22:15:00,Ж,19.0,5,1,1,0,1,0,0,0,1
1661,9682,2021-10-20 06:00:00,-,53.0,1,1,0,0,1,0,1,0,0
1662,8848,2021-10-20 21:00:00,Ж,89.0,0,0,1,0,1,0,0,0,1
1663,6813,2021-10-20 14:15:00,Ж,68.0,5,1,1,0,1,0,0,1,0
1664,2278,2021-10-20 08:42:00,Ж,,2,0,0,0,1,0,1,0,0
1665,3234,2021-10-20 06:00:00,M,83.0,4,1,1,0,1,0,1,0,0
1666,1107,2021-10-20 15:34:00,ж,96.0,2,1,1,0,0,1,0,1,0
1667,2328,2021-10-20 15:30:00,ж,81.0,0,1,1,0,1,0,0,1,0
1668,4393,2021-10-20 22:30:00,м,86.0,5,0,1,0,0,1,0,0,1
1669,3391,2021-10-20 15:34:00,м,,1,1,1,0,0,1,0,1,0
1670,7883,2021-10-20 23:42:00,-,13.0,0,0,1,1,0,0,0,0,1
1671,204,2021-10-20 08:42:00,M,15.0,0,0,0,1,0,0,1,0,0
1672,8276,2021-10-20 15:34:00,м,3.0,50902911,0,1,1,0,0,0,1,0
1673,7678,2021-10-20 22:15:00,Не указан,22.0,33569381,1,1,0,1,0,0,0,1
1674,2839,2021-10-20 06:15:00,ж,57.0,-1,1,0,0,0,1,1,0,0
1675,8514,2021-10-20 07:00:00,м,61.0,2,0,0,0,0,1,1,0,0
1676,237,2021-10-20 06:00:00,ж,10.0,2,0,0,0,1,0,1,0,0
1677,6709,2021-10-20 15:00:00,Ж,60.0,0,1,1,0,0,1,0,1,0
1678,5976,2021-10-20 06:15:00,ж,41.0,-3,0,0,0,1,0,1,0,0
1679,6264,2021-10-20 15:00:00,Ж,71.0,2,1,0,0,0,1,0,1,0
1680,3853,2021-10-20 15:00:00,Не указан,38.0,3,0,1,0,1,0,0,1,0
1681,7617,2021-10-20 23:42:00,Не указан,52.0,1,0,1,0,0,1,0,0,1
1682,1643,2021-10-20 15:34:00,M,82.0,5,1,1,0,0,1,0,1,0
1683,1754,2021-10-20 08:42:00,M,68.0,2,1,0,0,1,0,1,0,0
1684,4999,2021-10-20 22:15:00,м,72.0,3,0,1,0,0,1,0,0,1
1685,7934,2021-10-20 22:15:00,M,78.0,4,1,1,0,0,1,0,0,1
1686,4548,2021-10-20 07:00:00,Не указан,,2,1,0,0,1,0,1,0,0
1687,802,2021-10-20 14:15:00,M,37.0,1,1,0,0,1,0,0,1,0
1688,9414,2021-10-20 15:00:00,Не указан,7.0,1,1,1,0,1,0,0,1,0
1689,864,2021-10-20 07:00:00,Не указан,80.0,4,1,0,0,0,1,1,0,0
1690,3356,2021-10-20 21:00:00,-,86.0,486607,0,1,1,0,0,0,0,1
1691,776,2021-10-20 08:42:00,м,29.0,3,1,0,0,1,0,1,0,0
1692,2238,2021-10-20 22:15:00,M,91.0,2,1,1,0,0,1,0,0,1
1693,7545,2021-10-20 08:42:00,M,24.0,5,0,0,0,1,0,1,0,0
1694,3025,2021-10-20 21:00:00,Не указан,66.0,88819417,0,1,0,0,1,0,0,1
1695,2980,2021-10-20 06:15:00,M,23.0,3,0,0,0,1,0,1,0,0
1696,9278,2021-10-20 14:15:00,Не указан,77.0,0,0,0,1,0,0,0,1,0
1697,6562,2021-10-20 14:00:00,Ж,64.0,3,0,0,0,1,0,0,1,0
1698,8495,2021-10-20 15:00:00,ж,83.0,60009536,0,1,1,0,0,0,1,0
1699,8523,2021-10-20 15:30:00,-,1.0,2,0,1,0,1,0,0,1,0
1700,4878,2021-10-20 14:00:00,M,21.0,1,0,0,0,1,0,0,1,0
1701,8999,2021-10-20 06:00:00,Не указан,47.0,-2,0,0,1,0,0,1,0,0
1702,6599,2021-10-20 07:30:00,ж,82.0,5,1,1,0,1,0,1,0,0
1703,7864,2021-10-20 21:00:00,ж,,2,0,1,0,0,1,0,0,1
1704,9400,2021-10-20 07:30:00,Не указан,91.0,1,0,0,1,0,0,1,0,0
1705,9837,2021-10-20 07:30:00,м,88.0,2,0,0,0,1,0,1,0,0
1706,2154,2021-10-20 06:15:00,м,8.0,3,1,0,0,0,1,1,0,0
1707,8669,2021-10-20 21:00:00,м,54.0,0,0,1,0,1,0,0,0,1
1708,8562,2021-10-20 14:15:00,-,15.0,0,0,1,0,0,1,0,1,0
1709,9894,2021-10-20 06:15:00,ж,45.0,4,1,0,0,0,1,1,0,0
1710,2893,2021-10-20 14:15:00,м,53.0,1,0,0,0,1,0,0,1,0
1711,2970,2021-10-20 14:15:00,Не указан,9.0,1,0,0,0,1,0,0,1,0
1712,5554,2021-10-20 15:34:00,-,64.0,5,0,1,0,1,0,0,1,0
1713,3735,2021-10-20 08:42:00,M,61.0,2,1,0,0,0,1,1,0,0
1714,3246,2021-10-20 21:00:00,-,78.0,4,0,1,0,0,1,0,0,1
1715,2336,2021-10-20 07:00:00,Не указан,44.0,5,1,0,0,0,1,1,0,0
1716,9076,2021-10-20 15:00:00,м,37.0,5,0,1,0,0,1,0,1,0
1717,4224,2021-10-20 22:15:00,м,79.0,5,0,1,0,0,1,0,0,1
1718,7308,2021-10-20 15:30:00,-,3.0,2,1,1,0,1,0,0,1,0
1719,9731,2021-10-20 06:00:00,м,57.0,4,0,0,0,1,0,1,0,0
1720,4753,2021-10-20 06:15:00,м,82.0,-6,0,0,0,0,1,1,0,0
1721,8996,2021-10-20 15:30:00,Не указан,78.0,1,1,0,0,0,1,0,1,0
1722,4044,2021-10-20 23:42:00,ж,94.0,5,0,1,0,0,1,0,0,1
1723,9401,2021-10-20 15:34:00,Ж,92.0,2,1,1,0,1,0,0,1,0
1724,6352,2021-10-20 06:00:00,м,74.0,23609534,0,0,0,0,1,1,0,0
1725,1122,2021-10-20 14:00:00,Не указан,,2,0,0,0,0,1,0,1,0
1726,518,2021-10-20 14:15:00,Ж,64.0,3,0,0,0,1,0,0,1,0
1727,2508,2021-10-20 22:30:00,M,27.0,2,0,1,0,1,0,0,0,1
1728,3573,2021-10-20 06:15:00,M,62.0,5,0,0,0,0,1,1,0,0
1729,3204,2021-10-20 14:15:00,ж,30.0,1,0,0,1,0,0,0,1,0
1730,6678,2021-10-20 14:15:00,ж,34.0,63651592,1,0,0,1,0,0,1,0
1731,6196,2021-10-20 07:00:00,M,38.0,1,0,0,0,1,0,1,0,0
1732,6686,2021-10-20 06:00:00,-,42.0,3,1,0,0,0,1,1,0,0
1733,7774,2021-10-20 15:30:00,M,16.0,2,0,1,0,0,1,0,1,0
1734,194,2021-10-20 15:30:00,м,5.0,-2,1,1,0,0,1,0,1,0
1735,3014,2021-10-20 14:00:00,-,95.0,1,0,0,0,1,0,0,1,0
1736,9819,2021-10-20 22:15:00,-,37.0,5,1,1,0,1,0,0,0,1
1737,7389,2021-10-20 08:42:00,ж,3.0,5,0,0,0,1,0,1,0,0
1738,8505,2021-10-20 22:30:00,м,50.0,-5,1,1,0,0,1,0,0,1
1739,4303,2021-10-20 21:00:00,-,21.0,1,0,1,0,0,1,0,0,1
1740,2377,2021-10-20 14:00:00,ж,100.0,80127376,0,0,1,0,0,0,1,0
1741,2134,2021-10-20 22:30:00,M,,1,0,1,0,1,0,0,0,1
1742,8399,2021-10-20 23:42:00,м,6.0,2,0,1,0,1,0,0,0,1
1743,939,2021-10-20 21:00:00,M,89.0,80082371,1,1,0,0,1,0,0,1
1744,8900,2021-10-20 15:30:00,ж,88.0,2,1,1,0,1,0,0,1,0
1745,6714,2021-10-20 06:00:00,-,38.0,2,0,0,0,1,0,1,0,0
1746,37,2021-10-20 22:30:00,Ж,9.0,5,1,1,0,0,1,0,0,1
1747,3509,2021-10-20 07:30:00,-,21.0,5,1,0,0,0,1,1,0,0
1748,4759,2021-10-20 14:15:00,м,64.0,0,0,0,0,0,1,0,1,0
1749,1406,2021-10-20 08:42:00,Не указан,1.0,3,1,0,0,1,0,1,0,0
1750,184,2021-10-20 14:15:00,-,10.0,1,0,0,0,1,0,0,1,0
1751,3079,2021-10-20 07:30:00,-,14.0,5,0,0,0,1,0,1,0,0
1752,630,2021-10-20 07:00:00,м,67.0,2,0,0,0,0,1,1,0,0
1753,2451,2021-10-20 06:15:00,м,23.0,1,0,0,0,0,1,1,0,0
1754,5692,2021-10-20 15:34:00,Ж,72.0,1,0,0,0,0,1,0,1,0
1755,8763,2021-10-20 23:42:00,м,11.0,1,0,1,0,1,0,0,0,1
1756,7299,2021-10-20 06:15:00,M,42.0,1,0,0,0,0,1,1,0,0
1757,250,2021-10-20 07:00:00,м,2.0,3,0,0,0,1,0,1,0,0
1758,8826,2021-10-20 08:42:00,Ж,98.0,5,0,0,0,1,0,1,0,0
1759,4969,2021-10-20 21:00:00,Не указан,39.0,4,0,1,0,1,0,0,0,1
1760,404,2021-10-20 22:30:00,Не указан,62.0,1,0,1,0,1,0,0,0,1
1761,5767,2021-10-20 14:15:00,м,67.0,0,0,0,0,1,0,0,1,0
1762,3266,2021-10-20 07:00:00,Не указан,24.0,-4,0,0,0,0,1,1,0,0
1763,4607,2021-10-20 06:15:00,Не указан,93.0,1,0,0,0,1,0,1,0,0
1764,7117,2021-10-20 15:00:00,ж,15.0,2,1,1,0,1,0,0,1,0
1765,4307,2021-10-20 14:15:00,Ж,89.0,4,1,1,0,1,0,0,1,0
1766,6833,2021-10-20 14:15:00,-,48.0,-2,1,0,0,0,1,0,1,0
1767,9669,2021-10-20 14:00:00,Не указан,10.0,3,0,1,0,0,1,0,1,0
1768,8421,2021-10-20 23:42:00,Ж,,2,0,1,0,0,1,0,0,1
1769,6017,2021-10-20 22:15:00,-,97.0,-2,1,1,0,1,0,0,0,1
1770,1282,2021-10-20 06:00:00,Не указан,68.0,2,0,0,0,0,1,1,0,0
1771,3291,2021-10-20 22:15:00,м,55.0,0,1,1,0,0,1,0,0,1
1772,2066,2021-10-20 14:00:00,м,12.0,2,0,1,1,0,0,0,1,0
1773,4805,2021-10-20 15:34:00,M,93.0,2,0,1,0,0,1,0,1,0
1774,4934,2021-10-20 15:30:00,M,77.0,1,0,0,0,1,0,0,1,0
1775,4344,2021-10-20 06:15:00,Ж,66.0,4,1,0,0,0,1,1,0,0
